molecule_name,smiles,pka_positions,pka_values,true_pka_positions,true_pka_values
Molecule_1122,OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]2CCC(=O)N2,"[0, 9]","[3.1337075233459473, 9.120233535766602]","[0, 9]","[3.6, 10.25]"
Molecule_1123,OC(=O)[C@H](Cc1ccc(O)cc1)NC=O,"[0, 9]","[3.1337075233459473, 9.120233535766602]","[0, 9]","[3.11, 9.63]"
Molecule_1124,OC(=O)c1cccc(c1)C(O)=O,"[0, 10]","[3.1337075233459473, 3.8741049766540527]","[0, 10]","[3.4, 4.35]"
Molecule_1125,OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,"[0, 10]","[3.1337075233459473, 3.9078831672668457]","[0, 10]","[2.11, 4.21]"
Molecule_1126,OC(=O)c1cccc(c1O)[N+]([O-])=O,"[0, 9]","[3.1337075233459473, 8.627950668334961]","[0, 9]","[1.79, 10.02]"
Molecule_1127,CCN1C=CC(=O)C(=C1C)O,"[2, 10]","[5.882414817810059, 9.04692554473877]","[2, 10]","[3.64, 9.81]"
Molecule_1128,CCN1C=CC(=O)C(=C1CC)O,"[2, 11]","[5.882414817810059, 7.9330010414123535]","[2, 11]","[3.81, 9.93]"
Molecule_1129,CCNCCNCC,"[2, 5]","[9.303616523742676, 9.631096839904785]","[2, 5]","[7.51, 10.39]"
Molecule_1130,OC(=O)Cc1cccc(O)c1,"[0, 9]","[3.1337075233459473, 9.415763854980469]","[0, 9]","[4.17, 9.87]"
Molecule_1131,OC(=O)Cc1ccccn1,"[0, 9]","[3.1337075233459473, 4.980311393737793]","[0, 9]","[2.7, 5.78]"
Molecule_1132,CCOC(=O)NCCN(CC(O)=O)CC(O)=O,"[8, 11, 15]","[8.600350379943848, 3.920954704284668, 3.6427254676818848]","[11, 8]","[2.2, 8.57]"
Molecule_1133,CCOC(=O)[C@@H](N)CS,"[6, 8]","[7.962119102478027, 7.552924156188965]","[8, 6]","[6.47, 8.94]"
Molecule_1134,OC(=O)c1ccc(nc1)C(O)=O,"[0, 7, 10]","[3.1337075233459473, 4.391502380371094, 3.7174935340881348]","[0, 7]","[2.3, 4.74]"
Molecule_1135,OC(=O)c1ccc2ccccc2n1,"[0, 12]","[3.1337075233459473, 4.660512924194336]","[0, 12]","[2.04, 4.88]"
Molecule_1136,OC(=O)c1ccc(Br)cc1C(O)=O,"[0, 11]","[3.1337075233459473, 3.708813190460205]","[0, 11]","[2.5, 4.6]"
Molecule_1137,CCOC(=O)[C@@H](N)Cc1ccc(O)cc1,"[6, 12]","[7.962119102478027, 8.937399864196777]","[6, 12]","[7.29, 9.7]"
Molecule_1138,OC(=O)c1cc(ccc1O)[N+]([O-])=O,"[0, 9]","[3.1337075233459473, 8.514352798461914]","[0, 9]","[1.99, 9.95]"
Molecule_1139,OC(=O)c1ccc(cc1)C(O)=O,"[0, 10]","[3.1337075233459473, 3.7174935340881348]","[0, 10]","[3.48, 4.32]"
Molecule_1140,OC(=O)c1ccc(cc1C(O)=O)[N+]([O-])=O,"[0, 10]","[3.1337075233459473, 3.741274356842041]","[0, 10]","[2.02, 4.28]"
Molecule_1141,C[C@H](O)[C@H](N)C(O)=O,"[4, 6]","[8.499316215515137, 2.515326738357544]","[6, 4]","[2.1, 8.98]"
Molecule_1142,C[C@](N)(CCC(O)=O)C(O)=O,"[2, 6, 9]","[8.32928466796875, 4.041690349578857, 3.6092114448547363]","[6, 2]","[4.05, 9.72]"
Molecule_1143,C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O,"[9, 11]","[8.507614135742188, 3.2900052070617676]","[11, 9]","[3.17, 9.03]"
Molecule_1144,C[C@H](NC(=O)[C@H](C)NC(=O)CN)C(O)=O,"[11, 13]","[8.620442390441895, 3.0151801109313965]","[13, 11]","[3.27, 7.99]"
Molecule_1145,C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1)C(O)=O,"[19, 21]","[8.402812957763672, 3.1188788414001465]","[21, 19]","[3.1, 8.37]"
Molecule_1146,C[C@H](NC(=O)CN)C(=O)NCC(O)=O,"[6, 12]","[8.555902481079102, 3.0194034576416016]","[12, 6]","[3.34, 7.96]"
Molecule_1147,Cn1cncc1CC(NC(=O)CCN)C(O)=O,"[3, 13, 15]","[5.622171401977539, 8.845160484313965, 3.329267978668213]","[13, 1]","[7.03, 9.33]"
Molecule_1148,C[S](=O)(=O)NCc1ccccn1,[11],[6.132232666015625],"[11, 4]","[4.3, 11.22]"
Molecule_1149,C[C@H](N[S](=O)(=O)c1ccc(C)cc1)C(O)=O,[14],[4.056827068328857],"[14, 2]","[3.39, 12.05]"
Molecule_1150,Cc1ccc(C(O)=O)c(c1)C(O)=O,"[6, 11]","[3.286404609680176, 5.247090816497803]","[6, 11]","[3.05, 5.47]"
Molecule_1151,NC(=O)CCN(CC(O)=O)CC(O)=O,"[5, 8, 12]","[9.066329002380371, 3.938145160675049, 3.5358481407165527]","[8, 5]","[2.44, 8.49]"
Molecule_1152,CC(C)(C(O)=O)C(=O)C(O)=O,"[4, 9]","[2.997495651245117, 4.5831170082092285]","[4, 9]","[1.8, 4.62]"
Molecule_1153,CC(=O)Oc1c(cccc1C(O)=O)C(O)=O,"[11, 14]","[3.027653217315674, 3.912477493286133]","[11, 14]","[2.85, 3.8]"
Molecule_1154,CC(=O)N[C@@H](C(O)=O)C(C)(C)S,"[6, 11]","[3.0156588554382324, 8.122223854064941]","[6, 11]","[3.33, 9.97]"
Molecule_1155,CC(C)(C(O)=O)C(O)=O,"[4, 7]","[2.997495651245117, 5.574306964874268]","[4, 7]","[3.0, 5.68]"
Molecule_1156,Cc1ncc(CO)c(C=O)c1O,"[2, 11]","[5.603857040405273, 8.30262279510498]","[2, 11]","[4.06, 8.4]"
Molecule_1157,Cc1ncc(CO)c(CO)c1O,"[2, 11]","[5.603857040405273, 8.30262279510498]","[2, 11]","[4.83, 8.86]"
Molecule_1158,Cc1cccc(n1)C(O)=O,"[6, 8]","[5.3493452072143555, 3.079286575317383]","[8, 6]","[1.2, 5.91]"
Molecule_1159,C1CNCCNCCC(NCCNC1)c2ccccc2,"[2, 5, 9, 12]","[9.324334144592285, 9.755099296569824, 9.528868675231934, 9.76846694946289]","[2, 5]","[10.06, 10.7]"
Molecule_1160,C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,"[16, 20, 23]","[7.968478202819824, 3.2234745025634766, 3.1419215202331543]","[20, 23, 16]","[3.13, 4.08, 7.77]"
Molecule_1161,C[C@H](NC(=O)[C@@H](N)CC(O)=O)C(O)=O,"[6, 9, 12]","[7.910312175750732, 3.1964402198791504, 3.1645936965942383]","[9, 12, 6]","[2.73, 3.61, 7.99]"
Molecule_1162,C[C@H](NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,"[6, 10, 13]","[7.910312175750732, 2.805030345916748, 3.278862476348877]","[10, 13, 6]","[1.2, 4.16, 7.98]"
Molecule_1163,C[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,"[6, 11, 13]","[7.910312175750732, 9.713826179504395, 3.278862476348877]","[13, 6, 11]","[3.11, 7.51, 10.59]"
Molecule_1164,C1CCNCCNCCNCCNCCNC1,"[3, 6, 9, 12, 15]","[9.607281684875488, 9.495565414428711, 10.362964630126953, 9.760415077209473, 9.786185264587402]","[3, 6, 9]","[7.85, 9.61, 10.38]"
Molecule_1165,C1CCNCCNCCNCCNCCNCC1,"[3, 6, 9, 12, 15]","[9.607281684875488, 9.495565414428711, 10.362964630126953, 9.760415077209473, 9.607281684875488]","[3, 6, 9]","[8.43, 9.4, 10.03]"
Molecule_1166,CN(CCN1CCNCC1)CCN2CCNCC2,"[1, 4, 7, 15]","[9.922457695007324, 10.068431854248047, 8.821152687072754, 9.82444953918457]","[7, 15, 1]","[7.38, 8.65, 9.12]"
Molecule_1167,OC(=O)C\C(=C/C(O)=O)C(O)=O,"[0, 7, 10]","[3.1337075233459473, 3.83298921585083, 5.138320446014404]","[0, 7, 10]","[2.62, 3.97, 5.71]"
Molecule_1168,OC(=O)CNC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,"[0, 16, 19, 23]","[3.1337075233459473, 8.301790237426758, 3.7615885734558105, 4.3973469734191895]","[0, 19, 23]","[2.22, 3.45, 6.34]"
Molecule_1169,OC(=O)CN(CC(O)=O)c1ccc(cc1)C(O)=O,"[0, 7, 16]","[3.1337075233459473, 4.138632774353027, 4.563899517059326]","[0, 7, 16]","[2.31, 4.28, 5.2]"
Molecule_1170,OC(=O)CN(CCS)CC(O)=O,"[0, 4, 7, 10]","[3.1337075233459473, 8.090888023376465, 9.395899772644043, 4.2964701652526855]","[0, 7, 4]","[2.14, 8.17, 10.79]"
Molecule_1171,OC(=O)CN(CC(O)=O)c1cccc(c1)C(O)=O,"[0, 7, 16]","[3.1337075233459473, 4.138632774353027, 4.965919494628906]","[0, 7, 16]","[2.4, 4.06, 5.1]"
Molecule_1172,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(O)=O,"[2, 13, 15]","[8.219322204589844, 8.342216491699219, 3.2028579711914062]","[15, 13, 2]","[3.22, 7.96, 9.73]"
Molecule_1173,NCC(=O)NCC(=O)N[C@@H](CS)C(O)=O,"[0, 11, 13]","[8.577760696411133, 8.007684707641602, 3.7510366439819336]","[13, 11, 0]","[3.07, 7.82, 9.48]"
Molecule_1174,NCC(=O)NC(CO[P](O)(O)=O)C(O)=O,"[0, 9, 10, 13]","[8.577760696411133, 5.491040229797363, 5.491040229797363, 3.3370609283447266]","[13, 9, 0]","[2.91, 6.03, 8.42]"
Molecule_1175,NC(C(O)=O)C(O)=O,"[0, 3, 6]","[9.333277702331543, 3.1100106239318848, 4.532984733581543]","[3, 6, 0]","[1.8, 3.13, 9.53]"
Molecule_1176,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C2O,"[0, 14]","[4.431333541870117, 4.276383399963379]","[14, 0, 18]","[1.0, 4.51, 6.61]"
Molecule_1177,C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[2, 11, 28]","[8.219322204589844, 10.309746742248535, 2.978860855102539]","[28, 2, 11]","[3.19, 7.74, 10.18]"
Molecule_1178,NC1(CCCC1)[P](O)(O)=O,"[0, 7, 8]","[9.510939598083496, 4.3398518562316895, 4.3398518562316895]","[7, 8, 0]","[1.0, 5.83, 10.17]"
Molecule_1179,C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(O)=O,"[2, 11, 18]","[8.219322204589844, 10.506917953491211, 3.752424716949463]","[18, 2, 11]","[3.18, 7.73, 10.38]"
Molecule_1180,NC(Cc1ccccc1O)C(O)=O,"[0, 9, 11]","[9.126638412475586, 9.065640449523926, 3.0935778617858887]","[11, 9, 0]","[2.41, 8.54, 10.91]"
Molecule_1181,CC(C)(N)[P](O)(O)=O,"[3, 5, 6]","[8.632234573364258, 3.191523551940918, 3.191523551940918]","[5, 6, 3]","[0.6, 5.82, 10.3]"
Molecule_1182,C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[2, 11, 23]","[8.219322204589844, 10.309746742248535, 3.209684371948242]","[23, 2, 11]","[3.21, 7.9, 10.26]"
Molecule_1183,C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,"[2, 11, 18]","[8.219322204589844, 10.309746742248535, 3.67537784576416]","[18, 2, 11]","[3.19, 7.86, 10.25]"
Molecule_1184,C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[2, 11, 23]","[8.219322204589844, 10.506917953491211, 3.401144027709961]","[23, 2, 11]","[3.47, 7.9, 10.47]"
Molecule_1185,C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,"[2, 11, 18]","[8.219322204589844, 10.506917953491211, 3.752424716949463]","[18, 2, 11]","[3.04, 7.54, 10.19]"
Molecule_1186,C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,"[6, 12, 16]","[7.910312175750732, 9.746016502380371, 3.215949058532715]","[16, 6, 12]","[3.38, 7.51, 9.98]"
Molecule_1187,OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,"[0, 7, 16]","[3.1337075233459473, 4.138632774353027, 4.067257404327393]","[0, 7, 4]","[2.27, 2.99, 7.74]"
Molecule_1188,OC(=O)CN(CC(O)=O)c1ccccc1O,"[0, 7, 15]","[3.1337075233459473, 4.1386332511901855, 9.764439582824707]","[0, 7, 4]","[2.98, 5.43, 11.08]"
Molecule_1189,OC(=O)CN(CC(O)=O)c1ccccc1S,"[0, 7, 15]","[3.1337075233459473, 4.1386332511901855, 6.820809364318848]","[0, 15, 4]","[2.85, 6.3, 9.54]"
Molecule_1190,OC(=O)CN(CC(O)=O)c1ccc(O)cc1,"[0, 7, 13]","[3.1337075233459473, 4.1386332511901855, 10.693577766418457]","[0, 7, 4]","[2.22, 5.19, 10.92]"
Molecule_1191,OC(=O)CN(CC(O)=O)c1ccc(c2cc(cc(O)c12)[S](O)(=O)=O)[S](O)(=O)=O,"[0, 7, 18]","[3.1337075233459473, 4.138632774353027, 8.943242073059082]","[0, 7, 18]","[2.58, 3.87, 9.48]"
Molecule_1192,OC(=O)c1cccc(C(O)=O)c1C(O)=O,"[0, 9, 13]","[3.1337075233459473, 4.286911487579346, 3.627284049987793]","[0, 9, 13]","[2.64, 3.89, 5.47]"
Molecule_1193,OC(=O)CN(CC(O)=O)c1c(O)cc(c2ccccc12)[S](O)(=O)=O,"[0, 7, 11]","[3.1337075233459473, 4.138632774353027, 9.271245002746582]","[0, 7, 11]","[2.16, 3.38, 8.85]"
Molecule_1194,OC(=O)CN(CC(O)=O)c1cccc(O)c1,"[0, 7, 14]","[3.1337075233459473, 4.1386332511901855, 9.77624225616455]","[0, 7, 4]","[2.54, 4.93, 11.0]"
Molecule_1195,CNCCCNCCCN,"[1, 5, 9]","[9.253226280212402, 9.411345481872559, 9.443777084350586]","[9, 1, 5]","[7.03, 9.69, 10.68]"
Molecule_1196,OC(=O)CN(CC(O)=O)C1C(=O)NC(=O)NC1=O,"[0, 4, 7]","[3.1337075233459473, 8.578709602355957, 3.629487991333008]","[0, 7, 4]","[1.83, 2.84, 9.86]"
Molecule_1197,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,"[0, 4, 7]","[3.1337075233459473, 8.250234603881836, 3.629487991333008]","[0, 7, 4]","[1.1, 1.8, 7.9]"
Molecule_1198,OC(=O)CN(CC(O)=O)Cc1ccccn1,"[0, 4, 7, 15]","[3.1337075233459473, 8.250234603881836, 3.629487991333008, 5.826684951782227]","[0, 7, 4]","[2.69, 2.72, 8.2]"
Molecule_1199,OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,"[0, 8, 11, 15]","[3.1337075233459473, 8.43936824798584, 3.2702012062072754, 3.1132917404174805]","[0, 11, 15]","[2.11, 3.31, 6.92]"
Molecule_1200,OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,"[0, 12, 15, 19]","[3.1337075233459473, 8.24132251739502, 3.5473031997680664, 3.7615885734558105]","[0, 15, 19]","[2.14, 3.55, 6.56]"
Molecule_1201,OC(=O)CC(S)C(O)=O,"[0, 5, 7]","[3.1337075233459473, 8.791930198669434, 4.03817081451416]","[0, 7, 5]","[3.14, 4.58, 10.13]"
Molecule_1202,OC(=O)CC(CC(O)=O)C(O)=O,"[0, 7, 10]","[3.1337075233459473, 3.7523627281188965, 3.9848060607910156]","[0, 7, 10]","[3.46, 4.48, 5.66]"
Molecule_1203,OC(=O)CC(CC(O)=O)CC(O)=O,"[0, 7, 11]","[3.1337075233459473, 3.7523627281188965, 4.158870220184326]","[0, 7, 11]","[3.3, 4.1, 4.81]"
Molecule_1204,OC(=O)CC(O)(CC(O)=O)C(O)=O,"[0, 8, 11]","[3.1337075233459473, 3.494457721710205, 4.508936405181885]","[0, 8, 11]","[2.87, 4.25, 5.49]"
Molecule_1205,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,"[0, 16]","[4.064784526824951, 1.9656660556793213]","[16, 0, 20]","[1.95, 4.07, 6.62]"
Molecule_1206,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O,"[0, 16]","[4.064784526824951, 1.9656660556793213]","[16, 0, 20]","[1.98, 3.9, 6.68]"
Molecule_1207,OC(C(CC(O)=O)C(O)=O)C(O)=O,"[5, 8, 11]","[3.393512725830078, 5.124000072479248, 3.9951343536376953]","[5, 8, 11]","[2.67, 4.01, 5.51]"
Molecule_1208,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,"[0, 7, 26]","[8.077155113220215, 9.308954238891602, 3.6188039779663086]","[26, 0, 7]","[3.29, 7.59, 9.76]"
Molecule_1209,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)C(O)=O,"[28, 34, 38]","[7.362560272216797, 9.608781814575195, 3.818171977996826]","[38, 28, 34]","[3.46, 7.44, 9.82]"
Molecule_1210,NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC(O)=O,"[0, 18, 26]","[8.577760696411133, 9.230429649353027, 3.368208885192871]","[26, 18, 0]","[3.43, 8.51, 10.27]"
Molecule_1211,NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(O)=O)C(O)=O,"[0, 27, 30]","[8.577760696411133, 3.145291805267334, 4.306568145751953]","[27, 30, 0]","[2.46, 4.4, 8.53]"
Molecule_1212,NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(O)=O,"[0, 11, 19]","[8.577760696411133, 8.495922088623047, 3.6454577445983887]","[19, 0, 11]","[3.36, 7.92, 9.78]"
Molecule_1213,NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,"[0, 11, 15]","[8.577760696411133, 8.495922088623047, 3.3717856407165527]","[15, 11, 0]","[3.02, 8.14, 9.98]"
Molecule_1214,CC(C)C[C@H](NC(=O)CN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,"[9, 19, 23]","[9.263164520263672, 8.955613136291504, 3.474760055541992]","[23, 19, 9]","[3.14, 8.07, 10.3]"
Molecule_1215,CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,"[5, 15, 19]","[8.134732246398926, 8.930481910705566, 3.0863490104675293]","[19, 5, 15]","[3.23, 7.79, 10.13]"
Molecule_1216,CC(C)C[C@@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,"[5, 15, 19]","[8.51750373840332, 8.930481910705566, 3.058309555053711]","[19, 15, 5]","[2.9, 8.34, 10.36]"
Molecule_1217,CC(C)C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,"[9, 15, 19]","[7.793326377868652, 10.245944023132324, 3.403433322906494]","[19, 9, 15]","[3.02, 7.86, 10.38]"
Molecule_1218,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[2, 9, 22]","[8.219322204589844, 2.8951029777526855, 3.3983516693115234]","[9, 22, 2]","[3.22, 3.85, 7.96]"
Molecule_1219,NCC(=O)N[C@@H](CS)C(O)=O,"[0, 7, 9]","[8.577760696411133, 8.361404418945312, 2.9224367141723633]","[9, 7, 0]","[2.73, 8.04, 9.48]"
Molecule_1220,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O,"[2, 14, 22]","[8.219322204589844, 3.1845531463623047, 3.2415695190429688]","[14, 22, 2]","[3.29, 4.22, 8.29]"
Molecule_1221,C[C@H](N)C(=O)N[C@@H](CS)C(O)=O,"[2, 8, 10]","[8.219322204589844, 8.298837661743164, 2.900491237640381]","[10, 8, 2]","[2.89, 7.98, 9.52]"
Molecule_1222,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)NCC(O)=O,"[2, 9, 22]","[8.219322204589844, 2.8951029777526855, 3.3892107009887695]","[9, 22, 2]","[3.21, 4.02, 8.33]"
Molecule_1223,C[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[2, 10, 23]","[8.219322204589844, 2.9783449172973633, 3.594780445098877]","[10, 23, 2]","[3.18, 4.07, 7.9]"
Molecule_1224,C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[2, 11, 28]","[8.219322204589844, 10.506917953491211, 2.994288444519043]","[28, 2, 11]","[3.42, 7.64, 10.24]"
Molecule_1225,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[2, 19, 22]","[8.219322204589844, 3.4385833740234375, 3.1639461517333984]","[19, 22, 2]","[3.15, 4.01, 8.05]"
Molecule_1226,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(O)=O,"[2, 15, 23]","[8.219322204589844, 3.2427587509155273, 3.7443604469299316]","[15, 23, 2]","[3.25, 4.23, 8.1]"
Molecule_1227,CC([C@H](N)C(O)=O)C(O)=O,"[3, 5, 8]","[9.149518013000488, 2.5958900451660156, 3.709834575653076]","[5, 8, 3]","[1.99, 3.59, 9.48]"
Molecule_1228,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccccc2)C(O)=O,"[0, 7, 22]","[8.077155113220215, 9.308954238891602, 2.912555694580078]","[22, 0, 7]","[3.16, 7.36, 10.09]"
Molecule_1229,N[C@@H](CC(O)=O)C(O)=O,"[0, 4, 7]","[8.490717887878418, 3.301868438720703, 3.9362101554870605]","[4, 7, 0]","[2.05, 3.8, 9.71]"
Molecule_1230,N[C@@H](Cc1ccc(O)cc1)C(O)=O,"[0, 7, 11]","[8.077155113220215, 9.308954238891602, 3.3342995643615723]","[11, 7, 0]","[2.53, 9.08, 10.17]"
Molecule_1231,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(O)=O,"[0, 7, 29]","[8.077155113220215, 9.308954238891602, 3.910503387451172]","[29, 0, 7]","[3.14, 7.47, 9.79]"
Molecule_1232,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(O)=O,"[0, 7, 18]","[8.077155113220215, 9.308954238891602, 3.1652426719665527]","[18, 0, 7]","[3.19, 7.81, 9.91]"
Molecule_1233,N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(O)=O,"[0, 14, 16]","[8.081761360168457, 8.531396865844727, 3.0649852752685547]","[16, 14, 0]","[2.98, 7.25, 9.61]"
Molecule_1234,N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O,"[0, 18, 22]","[8.081761360168457, 9.641148567199707, 2.896238327026367]","[22, 0, 18]","[3.25, 7.23, 9.99]"
Molecule_1235,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,"[0, 7, 22]","[8.077155113220215, 9.308954238891602, 2.912555694580078]","[22, 0, 7]","[3.09, 7.24, 9.82]"
Molecule_1236,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=N)C(O)=O,"[0, 7, 22]","[8.077155113220215, 9.308954238891602, 2.912555694580078]","[22, 0, 7]","[2.81, 7.62, 9.82]"
Molecule_1237,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc2ccccc2)C(O)=O,"[0, 7, 22]","[8.077155113220215, 9.308954238891602, 2.912555694580078]","[22, 0, 7]","[2.86, 7.66, 9.99]"
Molecule_1238,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N4CCC[C@H]4C(=O)NCC(O)=O,"[0, 7, 40]","[8.077155113220215, 9.308954238891602, 2.9784040451049805]","[40, 0, 7]","[3.36, 7.42, 9.81]"
Molecule_1239,N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(O)=O,"[0, 7, 19]","[8.077155113220215, 9.308954238891602, 3.603898048400879]","[19, 0, 7]","[3.22, 7.37, 10.09]"
Molecule_1240,N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(O)=O,"[0, 7, 15]","[8.077155113220215, 9.308954238891602, 2.942469596862793]","[15, 0, 7]","[3.14, 7.62, 9.92]"
Molecule_1241,N[C@@H](Cc1ccc(O)cc1)C(=O)NO,"[0, 7, 13]","[8.077155113220215, 9.308954238891602, 8.653846740722656]","[7, 0, 13]","[6.96, 8.92, 9.93]"
Molecule_1242,N[C@@H](CS)C(=O)NCC(O)=O,"[0, 3, 9]","[8.888300895690918, 8.937525749206543, 3.469010353088379]","[9, 3, 0]","[3.15, 6.91, 9.3]"
Molecule_1243,N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(O)=O,"[0, 11, 14]","[8.526864051818848, 3.5440011024475098, 3.2851552963256836]","[11, 14, 0]","[2.94, 4.34, 7.42]"
Molecule_1244,NCCc1cccc(CCN)n1,"[0, 10, 11]","[9.527442932128906, 9.541726112365723, 5.229640960693359]","[11, 0, 10]","[3.43, 9.71, 10.34]"
Molecule_1245,N[C@@H](CCC(O)=O)C(=O)NCC(O)=O,"[0, 5, 12]","[8.623046875, 3.9157891273498535, 3.4016690254211426]","[5, 12, 0]","[3.03, 4.12, 7.96]"
Molecule_1246,N[C@@H](CCC(O)=O)C(O)=O,"[0, 5, 8]","[8.623046875, 3.9157891273498535, 4.390791893005371]","[5, 8, 0]","[2.26, 4.21, 9.61]"
Molecule_1247,N[C@@H](CC(O)=O)C(=O)NCC(O)=O,"[0, 4, 11]","[8.490717887878418, 3.301868438720703, 3.237504482269287]","[4, 11, 0]","[2.82, 3.67, 8.03]"
Molecule_1248,N[C@@H](CCC(O)=O)C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,"[0, 5, 30]","[8.623046875, 3.9157886505126953, 3.3351478576660156]","[5, 30, 0]","[3.09, 4.2, 7.97]"
Molecule_1249,OCCN(CCO)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,"[3, 11, 17]","[7.9981913566589355, 3.139953136444092, 4.041740417480469]","[11, 17, 3]","[1.9, 4.96, 7.9]"
Molecule_1250,N[C@@H](C(O)CC(O)=O)C(O)=O,"[0, 6, 9]","[8.65480899810791, 2.703650951385498, 3.4971909523010254]","[6, 9, 0]","[2.09, 4.08, 9.06]"
Molecule_1251,C[C@@H](O[P](O)(O)=O)[C@H](N)C(O)=O,"[4, 5, 8, 10]","[5.537126064300537, 5.537126064300537, 8.941018104553223, 3.3688759803771973]","[10, 4, 8]","[2.25, 5.83, 9.67]"
Molecule_1252,C[C@@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,"[6, 11, 13]","[7.915625095367432, 9.713826179504395, 3.201226234436035]","[13, 6, 11]","[2.89, 7.63, 10.52]"
