SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Equilibrium,Ionic,Temperature,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order,Dissociating_Group,Functional_Group_pKa_Ranges
NCC(O)=O,9.57,0:2,amine_primary:carboxylic_acid,Aminoacetic acid (Glycine),[HL]/[L][H],0.1,25.0,2:0,carboxylic_acid:amine_primary,2(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,9.95,35:0:12:24:7,carboxylic_acid:amine_primary:amine_secondary:amine_secondary:phenol,L-Tyrosyl-L-tyrosyl-L-tyrosine,[H₂L]/[HL][H],0.1,25.0,35:7:0:12:24,carboxylic_acid:phenol:amine_primary:amine_secondary:amine_secondary,35(carboxylic_acid) > 7(phenol) > 0(amine_primary) > 12(amine_secondary) > 24(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5); amine_secondary(9.5~11.5); phenol(8.0~11.0)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,9.56,35:0:12:24:7,carboxylic_acid:amine_primary:amine_secondary:amine_secondary:phenol,L-Tyrosyl-L-tyrosyl-L-tyrosine,[H₃L]/[H₂L][H],0.1,25.0,35:7:0:12:24,carboxylic_acid:phenol:amine_primary:amine_secondary:amine_secondary,35(carboxylic_acid) > 7(phenol) > 0(amine_primary) > 12(amine_secondary) > 24(amine_secondary),phenol,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5); amine_secondary(9.5~11.5); phenol(8.0~11.0)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,7.22,35:0:12:24:7,carboxylic_acid:amine_primary:amine_secondary:amine_secondary:phenol,L-Tyrosyl-L-tyrosyl-L-tyrosine,[H₄L]/[H₃L][H],0.1,25.0,35:7:0:12:24,carboxylic_acid:phenol:amine_primary:amine_secondary:amine_secondary,35(carboxylic_acid) > 7(phenol) > 0(amine_primary) > 12(amine_secondary) > 24(amine_secondary),phenol,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5); amine_secondary(9.5~11.5); phenol(8.0~11.0)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,3.37,35:0:12:24:7,carboxylic_acid:amine_primary:amine_secondary:amine_secondary:phenol,L-Tyrosyl-L-tyrosyl-L-tyrosine,[H₅L]/[H₄L][H],0.1,25.0,35:7:0:12:24,carboxylic_acid:phenol:amine_primary:amine_secondary:amine_secondary,35(carboxylic_acid) > 7(phenol) > 0(amine_primary) > 12(amine_secondary) > 24(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5); amine_secondary(9.5~11.5); phenol(8.0~11.0)
NCC(=O)NCC(=O)N[C@@H](CS)C(O)=O,9.48,13:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-cysteine,[HL]/[L][H],0.1,25.0,13:0:4,carboxylic_acid:amine_primary:amine_secondary,13(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NCC(=O)N[C@@H](CS)C(O)=O,7.82,13:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-cysteine,[H₂L]/[HL][H],0.1,25.0,13:0:4,carboxylic_acid:amine_primary:amine_secondary,13(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NCC(=O)N[C@@H](CS)C(O)=O,3.07,13:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-cysteine,[H₃L]/[H₂L][H],0.1,25.0,13:0:4,carboxylic_acid:amine_primary:amine_secondary,13(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(O)=O,9.73,15:2:5,carboxylic_acid:amine_primary:amine_secondary,L-Alanyl-L-alanyl-L-cysteine,[HL]/[L][H],0.1,25.0,15:2:5,carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 2(amine_primary) > 5(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(O)=O,7.96,15:2:5,carboxylic_acid:amine_primary:amine_secondary,L-Alanyl-L-alanyl-L-cysteine,[H₂L]/[HL][H],0.1,25.0,15:2:5,carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 2(amine_primary) > 5(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(O)=O,3.22,15:2:5,carboxylic_acid:amine_primary:amine_secondary,L-Alanyl-L-alanyl-L-cysteine,[H₃L]/[H₂L][H],0.1,25.0,15:2:5,carboxylic_acid:amine_primary:amine_secondary,15(carboxylic_acid) > 2(amine_primary) > 5(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
CN(CC(O)=O)C(=O)CNC(=O)CN,7.98,4:13,carboxylic_acid:amine_primary,Glycylglycylsarcosine,[HL]/[L][H],0.1,25.0,4:13,carboxylic_acid:amine_primary,4(carboxylic_acid) > 13(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0)
CN(CC(O)=O)C(=O)CNC(=O)CN,2.9,4:13,carboxylic_acid:amine_primary,Glycylglycylsarcosine,[H₂L]/[HL][H],0.1,25.0,4:13,carboxylic_acid:amine_primary,4(carboxylic_acid) > 13(amine_primary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0)
CN(CC(=O)NCC(O)=O)C(=O)CN,8.23,1,tertiary_amine,Glycylsarcosylglycine,[HL]/[L][H],0.1,25.0,1,tertiary_amine,1(tertiary_amine),Unknown,tertiary_amine(Unknown)
OC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCN2,9.15,0:4,carboxylic_acid:amine_secondary,L-Prolyl-L-prolylglycine,[HL]/[L][H],0.1,25.0,0:4,carboxylic_acid:amine_secondary,0(carboxylic_acid) > 4(amine_secondary),amine_secondary,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5)
OC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCN2,3.17,0:4,carboxylic_acid:amine_secondary,L-Prolyl-L-prolylglycine,[H₂L]/[HL][H],0.1,25.0,0:4,carboxylic_acid:amine_secondary,0(carboxylic_acid) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(O)=O,9.79,29:0:19,carboxylic_acid:amine_primary:amine_secondary,L-Tyrosyl-L-prolyl-L-phenylalanine,[HL]/[L][H],0.1,25.0,29:0:19,carboxylic_acid:amine_primary:amine_secondary,29(carboxylic_acid) > 0(amine_primary) > 19(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(O)=O,7.47,29:0:19,carboxylic_acid:amine_primary:amine_secondary,L-Tyrosyl-L-prolyl-L-phenylalanine,[H₂L]/[HL][H],0.1,25.0,29:0:19,carboxylic_acid:amine_primary:amine_secondary,29(carboxylic_acid) > 0(amine_primary) > 19(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(O)=O,3.14,29:0:19,carboxylic_acid:amine_primary:amine_secondary,L-Tyrosyl-L-prolyl-L-phenylalanine,[H₃L]/[H₂L][H],0.1,25.0,29:0:19,carboxylic_acid:amine_primary:amine_secondary,29(carboxylic_acid) > 0(amine_primary) > 19(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NC(CO)C(=O)NCC(O)=O,7.99,13:0,carboxylic_acid:amine_primary,Glycyl-DL-serylglycine,[HL]/[L][H],0.1,25.0,13:0,carboxylic_acid:amine_primary,13(carboxylic_acid) > 0(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0)
NCC(=O)NC(CO)C(=O)NCC(O)=O,3.23,13:0,carboxylic_acid:amine_primary,Glycyl-DL-serylglycine,[H₂L]/[HL][H],0.1,25.0,13:0,carboxylic_acid:amine_primary,13(carboxylic_acid) > 0(amine_primary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,8.02,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-histidine,[HL]/[L][H],0.1,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,8.22,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-histidine,[HL]/[L][H],0.1,20.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,7.39,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-histidine,[HL]/[L][H],0.15,37.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,6.72,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-histidine,[H₂L]/[HL][H],0.1,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,6.87,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-histidine,[H₂L]/[HL][H],0.1,20.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,6.4,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-histidine,[H₂L]/[HL][H],0.15,37.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2.82,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-histidine,[H₃L]/[H₂L][H],0.1,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2.84,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-histidine,[H₃L]/[H₂L][H],0.1,20.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2.31,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycylglycyl-L-histidine,[H₃L]/[H₂L][H],0.15,37.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,8.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[HL]/[L][H],0.1,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,7.56,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[HL]/[L][H],0.15,37.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,7.96,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[HL]/[L][H],1.0,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,8.62,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[HL]/[L][H],3.0,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,6.56,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[H₂L]/[HL][H],0.1,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,6.24,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[H₂L]/[HL][H],0.15,37.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,6.92,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[H₂L]/[HL][H],1.0,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,7.54,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[H₂L]/[HL][H],3.0,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,3.1,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[H₃L]/[H₂L][H],0.1,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,2.91,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[H₃L]/[H₂L][H],0.15,37.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,3.26,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[H₃L]/[H₂L][H],1.0,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,3.57,17:0:4,carboxylic_acid:amine_primary:amine_secondary,Glycyl-L-histidylglycine,[H₃L]/[H₂L][H],3.0,25.0,17:0:4,carboxylic_acid:amine_primary:amine_secondary,17(carboxylic_acid) > 0(amine_primary) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O,7.7,23:20:1,carboxylic_acid:amine_primary:amine_secondary,L-Aspartyl-L-alanyl-L-histidine methylamide,[HL]/[L][H],0.1,25.0,23:20:1,carboxylic_acid:amine_primary:amine_secondary,23(carboxylic_acid) > 20(amine_primary) > 1(amine_secondary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O,6.38,23:20:1,carboxylic_acid:amine_primary:amine_secondary,L-Aspartyl-L-alanyl-L-histidine methylamide,[H₂L]/[HL][H],0.1,25.0,23:20:1,carboxylic_acid:amine_primary:amine_secondary,23(carboxylic_acid) > 20(amine_primary) > 1(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O,3.0,23:20:1,carboxylic_acid:amine_primary:amine_secondary,L-Aspartyl-L-alanyl-L-histidine methylamide,[H₃L]/[H₂L][H],0.1,25.0,23:20:1,carboxylic_acid:amine_primary:amine_secondary,23(carboxylic_acid) > 20(amine_primary) > 1(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_secondary(9.5~11.5)
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,9.78,32:5:17,carboxylic_acid:amine_secondary:amine_secondary,N-Acetyl-L-tyrosyl-L-isoleucyl-L-histidine,[HL]/[L][H],0.1,25.0,32:5:17,carboxylic_acid:amine_secondary:amine_secondary,32(carboxylic_acid) > 5(amine_secondary) > 17(amine_secondary),amine_secondary,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5); amine_secondary(9.5~11.5)
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,7.02,32:5:17,carboxylic_acid:amine_secondary:amine_secondary,N-Acetyl-L-tyrosyl-L-isoleucyl-L-histidine,[H₂L]/[HL][H],0.1,25.0,32:5:17,carboxylic_acid:amine_secondary:amine_secondary,32(carboxylic_acid) > 5(amine_secondary) > 17(amine_secondary),amine_secondary,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5); amine_secondary(9.5~11.5)
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,2.95,32:5:17,carboxylic_acid:amine_secondary:amine_secondary,N-Acetyl-L-tyrosyl-L-isoleucyl-L-histidine,[H₃L]/[H₂L][H],0.1,25.0,32:5:17,carboxylic_acid:amine_secondary:amine_secondary,32(carboxylic_acid) > 5(amine_secondary) > 17(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5); amine_secondary(9.5~11.5)
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,10.19,18:2:11,carboxylic_acid:amine_primary:amine_primary,L-Alanyl-L-lysyl-L-alanine,[HL]/[L][H],0.1,25.0,18:2:11,carboxylic_acid:amine_primary:amine_primary,18(carboxylic_acid) > 2(amine_primary) > 11(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,7.54,18:2:11,carboxylic_acid:amine_primary:amine_primary,L-Alanyl-L-lysyl-L-alanine,[H₂L]/[HL][H],0.1,25.0,18:2:11,carboxylic_acid:amine_primary:amine_primary,18(carboxylic_acid) > 2(amine_primary) > 11(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,3.04,18:2:11,carboxylic_acid:amine_primary:amine_primary,L-Alanyl-L-lysyl-L-alanine,[H₃L]/[H₂L][H],0.1,25.0,18:2:11,carboxylic_acid:amine_primary:amine_primary,18(carboxylic_acid) > 2(amine_primary) > 11(amine_primary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,10.25,18:2:11,carboxylic_acid:amine_primary:amine_primary,L-Alanyl-D-lysyl-L-alanine,[HL]/[L][H],0.1,25.0,18:2:11,carboxylic_acid:amine_primary:amine_primary,18(carboxylic_acid) > 2(amine_primary) > 11(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,7.86,18:2:11,carboxylic_acid:amine_primary:amine_primary,L-Alanyl-D-lysyl-L-alanine,[H₂L]/[HL][H],0.1,25.0,18:2:11,carboxylic_acid:amine_primary:amine_primary,18(carboxylic_acid) > 2(amine_primary) > 11(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,3.19,18:2:11,carboxylic_acid:amine_primary:amine_primary,L-Alanyl-D-lysyl-L-alanine,[H₃L]/[H₂L][H],0.1,25.0,18:2:11,carboxylic_acid:amine_primary:amine_primary,18(carboxylic_acid) > 2(amine_primary) > 11(amine_primary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(O)=O,10.38,18:2:11,carboxylic_acid:amine_primary:amine_primary,L-Alanyl-L-lysyl-D-alanine,[HL]/[L][H],0.1,25.0,18:2:11,carboxylic_acid:amine_primary:amine_primary,18(carboxylic_acid) > 2(amine_primary) > 11(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(O)=O,7.73,18:2:11,carboxylic_acid:amine_primary:amine_primary,L-Alanyl-L-lysyl-D-alanine,[H₂L]/[HL][H],0.1,25.0,18:2:11,carboxylic_acid:amine_primary:amine_primary,18(carboxylic_acid) > 2(amine_primary) > 11(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(O)=O,3.18,18:2:11,carboxylic_acid:amine_primary:amine_primary,L-Alanyl-L-lysyl-D-alanine,[H₃L]/[H₂L][H],0.1,25.0,18:2:11,carboxylic_acid:amine_primary:amine_primary,18(carboxylic_acid) > 2(amine_primary) > 11(amine_primary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
NCCCC[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,10.49,24:27:0:10,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,L-Arginyl-L-lysyl-L-aspartic acid,[HL]/[L][H],0.1,25.0,24:27:0:10,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,24(carboxylic_acid) > 27(carboxylic_acid) > 0(amine_primary) > 10(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
NCCCC[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,7.44,24:27:0:10,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,L-Arginyl-L-lysyl-L-aspartic acid,[H₂L]/[HL][H],0.1,25.0,24:27:0:10,carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,24(carboxylic_acid) > 27(carboxylic_acid) > 0(amine_primary) > 10(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0); amine_primary(9.0~11.0)
